country_code	gb_xpd_rsdv_gd_zs	iq_cpa_envr_xq	ms_mil_xpnd_gd_zs	ny_gdp_mktp_cd	ny_gdp_pcap_pp_cd	ny_gnp_mktp_pp_cd	sh_sta_airp_p5	sh_sta_mmrt_ne	sh_sta_traf_p5	sh_xpd_chex_gd_zs	si_pov_dday	si_pov_mdim	si_pov_mdim_xq	sp_dyn_le00_in	sp_dyn_tfrt_in	sp_pop_0014_to_zs	sp_pop_65up_to_zs	year
LBY				37883243650.452	13237.9985273173	90063923226.6159								72.52	2.277	28.5393977927049	4.32917411518854	2017
LCA		3.5		1999090407.40741	14945.7332820006	2558638549.1451				4.7146244				75.907	1.448	18.9086729224002	9.60465090575505	2017
LCN	0.713237606669918	3.25	1.24614749416016	5995428836310.14	16093.3463339634	9910802658363.21				8.1988195686983	3.9			75.2821586285393	2.04600997075287	24.8989610837418	8.1961789118338	2017
LDC		3.04347826086957	1.53447627542588	1033422643377.55	2852.11990898866	2787574762698.82				4.21134882284721				64.7077302181912	4.05755157775094	39.72880685502	3.51955291131131	2017
LIC		2.94444444444444	1.44157666199452	503283508816.823	2330.92029110858	1459201943986.24				5.92773974105828	45.5			63.1388930063391	4.68266001730891	42.3579445496067	3.25843030039338	2017
LIE				6552858738.70214										83.7463414634147	1.44			2017
LKA			2.13577204735017	87428125557.573	12584.1044231151	262709274806.972		37		3.80975389				76.648	2.206	24.4070862823381	10.1235931486662	2017
LMC	0.584111459916355	3.20833333333333	2.24300643950557	5768755648290.69	6134.14678471508	17216997824049.9				4.05813042397469				68.1932685252092	2.79095683454714	30.9254485814934	5.38486520501239	2017
LMY	1.38027832772126	3.11486486486486	1.94854265323585	29869835182245.5	10030.3198904602	62210499758242.2				5.41553652552114	10.9			70.7878448456576	2.56593911160057	27.7602839876989	6.89880094953093	2017
LSO		3.5	1.95305561248552	2405289384.40985	2783.11566415418	6588747316.96785				8.94750309	27.8			52.947	3.171	32.9813906921905	4.87264371509141	2017
LTE	1.72794431600016	3.25	2.05137409231308	20547417514605.1	16025.2884211387	35894962659259.8				5.71736791630341				76.0141569733808	1.74124582720763	19.0847151729063	10.2543507078578	2017
LTU	0.89808		1.71553862681485	47758736931.7801	33826.7404633535	92216393472.3028		7		6.47619867	1	29.6		75.4804878048781	1.63	14.7274878102097	19.3009523394487	2017
LUX	1.30327		0.576459301503367	64181944722.7283	112822.605827833	43381072945.2113				5.25779152	0.3	21.5		82.0951219512195	1.39	16.0651112500211	14.1067054112956	2017
LVA	0.51012		1.59064517160028	30458763245.5118	28663.732170521	55532573481.587				6.00696659	0.8	28.2		74.6292682926829	1.69	15.5762629946128	19.833304033577	2017
MAC	0.1715			50751059058.0613	126918.226521718	72268933052.8813								83.989	1.211	13.2804356031707	9.79801954753166	2017
MAF														79.7219512195122	1.81			2017
MAR			3.19307184121063	109682728023.112	7314.15448711835	259033788619.405				5.23623848				76.218	2.451	27.4525982852488	6.7533480761148	2017
MCO				6431314957.07185						1.64266789								2017
MDA	0.25374	4	0.323118819271674	9669759987.02633	11651.3174546862	33931111963.049				7.01328516	0.1			71.717	1.259	15.8160585897819	10.909198844048	2017
MDG	0.01465	3	0.580022349565689	13176313233.1978	1584.42267833676	39408585195.5646				5.5050993				66.311	4.13	40.9723121695803	2.93018379921372	2017
MDV		3		4754352301.4104	18058.4355544915	8255489175.02811				9.02997589				78.325	1.906	20.3949621476142	3.77838928932599	2017
MEA		2.5	5.78578561830305	3272607336333.91	16582.6814104615	7327731872603.31				6.22954011708886	6.3			73.899908278351	2.83924174471555	29.912139804398	5.06422769875488	2017
MEX	0.32829		0.439493735554087	1158913035796.37	19815.9911143669	2408388236603.1				5.51889515				74.947	2.157	26.9392249508412	7.04077048486791	2017
MHL		3		212881000	3775.52497269638	281603322.619037				16.40007591								2017
MIC	1.38576813288716	3.21276595744681	1.95479889553552	29355518486024.9	10908.9672840408	60825792028323.5				5.40915331121288				71.6473750526837	2.3459833988615	26.1193912569381	7.30800745971877	2017
MKD	0.35525		0.897226752687077	11307058382.3435	15528.9100300467	31050642918.1005				6.5939827	4.6	41.6		75.589	1.501	16.6612231723788	13.2498333330131	2017
MLI	0.29175	3.5	3.02714458735776	15365627045.0866	2246.80166869684	40237794150.9203				4.10388279				58.452	5.968	47.7228165076114	2.51491565396871	2017
MLT	0.58275		0.506519246958481	13146963159.1185	42855.9257703399	18002807212.4447				9.19666958	0.2	19.3		82.3463414634146	1.26	14.2298022756906	19.887288694846	2017
MMR	0.03186	2.5		68945867477.6054	4739.91011751543	245826346688.426				5.09039927	1.4			66.558	2.168	26.8466928773674	5.56105787656383	2017
MNA	0.602768151307015	2.5	3.38707641538065	1436549350150.36	10932.1802652668	4078838921299.36				6.75033820732158				73.3942702537245	2.91607097848174	31.1220052131885	5.25739262773915	2017
MNE	0.34898		1.36277638600831	4844606145.7683	19627.0816303639	12466247827.8522								76.667	1.738	18.2502792548318	14.547702780438	2017
MNG	0.13475	3.5	0.765300910765107	11425755279.5395	11311.7938212007	30263180633.1276				4.00506115				69.509	2.914	29.9497781800034	3.99381974226874	2017
MNP				1601000000														2017
MOZ		3.5	1.03225317245593	13219084261.3664	1283.65986980986	35680839919.1003				8.14048672				59.309	4.922	44.9594607396316	2.89833319941368	2017
MRT		3.5	2.93397563313548	6758390728.71734	5077.19547171931	21432474968.9306				4.50495195				64.464	4.619	40.26255262611	3.13071356685355	2017
MUS	0.36636		0.170942412954899	13259351418.4459	21415.1161096211	29764244947.5412		77		5.71669579	0.2			74.5146341463415	1.44	18.3573889738149	10.951689167014	2017
MWI		3.5	0.764642847745728	6303292264.18905	1037.54586753623	17887349679.3892				9.64243031				63.279	4.302	44.2968770691621	2.64901419316458	2017
MYS			1.11572424912127	319112136545.438	26661.1877010899	805935510019.48				3.71246052				75.828	2.019	24.3437909565021	6.4339520211868	2017
NAC	2.72811227289907		3.16032720037108	21176374062226.8	58911.0909733898	21592314082544.5				16.5193131163544				78.8841342856085	1.73824473966037	18.5564515183914	15.5632153744856	2017
NAM			3.42741924763632	12741746523.8632	10050.501278454	23704551385.4182				8.28922272				63.021	3.447	36.8825367836037	3.66889158685492	2017
NCL														77.1487804878049	1.97	23.0460039689699	8.93162547357027	2017
NER		3	2.46036777325641	11189541083.3975	1163.68325867675	26061195031.9389				7.66223145				61.599	7.001	50.0928832755573	2.59076059297535	2017
NGA		3.5	0.430671215107113	375746469538.666	5190.35438635709	960398587580.009				3.75553846		53.7		53.95	5.457	44.0131179412448	2.74913596585596	2017
NIC		3	0.62523058054676794	13785909906.1925	6004.01729603435	36355737421.9957		34		8.31693268				74.068	2.43	30.5483953724178	5.05229100279004	2017
NLD	1.98308		1.15680366756712	833869641687.06	55347.9123930263	955329960975.533				10.05979824	0.2	17		81.7609756097561	1.62	16.3531299843661	18.7921320210439	2017
NOR	2.09343		1.62227019507905	398393955268.99	62940.5874986548	346868275225.434		0		10.31589031	0.3			82.609756097561	1.62	17.6700981019673	16.8349720164506	2017
NPL		3.5	1.72916753465807	25180583770.2719	3099.30608193814	86617232592.1683		250		5.48825455				70.169	1.967	31.336510561534	5.6646874040199	2017
NRU				109585941.624557	10666.9386144861	192267596.871747				11.58332348								2017
NZL	1.3657		1.21180847634117	205415864857.984	41493.0341264556	191380118974.883				9.01967621				81.6585365853659	1.81	19.7161696406279	15.3294510418257	2017
OED	2.50836138224509		2.16898821145005	50320155133068	43451.3968230425	58713996605368.9				12.4728128488907				80.0063145665596	1.71106705213553	18.1341024324464	16.5089424566794	2017
OMN	0.2276		9.61050914341773	70598026282.7982	29082.4236246658	129607431963.975		14		3.97352886				77.393	2.92	22.0405029824721	2.34472113585979	2017
OSS		3.1		398893497014.27	22691.5783595389	667960837298.169				4.62713549009944				68.2287591673445	3.07773816790274	30.0912330515557	5.42179769676887	2017
PAK	0.23597	3	3.76969020042174	304567253219.097	4571.41449087153	934736068377.813				2.90229368				66.947	3.562	35.478621035315	4.31383605287132	2017
PAN	0.14699		0	62219000000	30454.7638063039	117512813377.254				6.89914465	2.5	19.1	0.083	78.149	2.487	27.3394729530685	7.90991653048905	2017
PER	0.12101		1.24595780284389	211007207483.515	12506.5301705306	375165985596.124				4.99378443	3.4			76.286	2.275	26.3624966281645	7.81080245454995	2017
PHL			1.30617080668409	328480738147.216	8120.84230882854	948319217869.219				4.4460597			0.071	70.952	2.64	31.4680085202537	4.93709669099723	2017
PLW				286106800	17841.2647583071	338035893.625796				12.12845135								2017
PNG		2	0.403221124224947	22742613549.3956	4288.96764692683	35476919654.5526				2.27085471				64.01	3.61	36.1384213103618	3.37922236880715	2017
POL	1.03445		1.89542726789235	526508877305.321	30160.0775937684	1098099065476.51		2		6.56172848	0.3	19.5		77.7536585365854	1.48	14.8792802078772	16.9312953486375	2017
PRE		3.01470588235294	1.66951177222028	1267095772749.34	3511.29357347695	3056524556308.48				4.3488898340261				60.427466911492	5.02079551008723	44.0028464966177	2.73804560627418	2017
PRI				103445500000	34363.7459921451	76274336611.4748								79.6345365853659	1.101	17.4280036426084	17.7453252823385	2017
PRK														71.91	1.911	20.4528226206826	9.51172884595156	2017
PRT	1.32833		1.68333673597554	221357874718.93	33086.0967739012	332797030443.433		10		9.33004951	0.4			81.4243902439025	1.38	13.6670779014333	21.5577020889385	2017
PRY	0.14883		0.893948253799581	39008900331.6733	12594.3414272626	83809237145.4981		54		6.65456867	1			73.992	2.453	29.7043524151016	6.24101052837597	2017
PSE				16128000000	6401.74089135074	32283134198.3557		34						73.74	3.738	39.2627316957879	3.09407997553098	2017
PSS		3		10212875641.1009	7291.12226856473	17112077278.0992				4.79016311627472				69.7742837809553	3.53808937235926	35.1146738276075	4.45736964650662	2017
PST	2.58598534910713		2.20923584495176	47470259139153.2	47514.1519451801	53043336291288				12.9137380796309				80.5984414719389	1.58115361160945	16.1468761370743	18.6283051451429	2017
PYF														77.251	1.956	22.8871938631375	7.90939580300034	2017
QAT				161099122215.307	91738.8537969694	249312147628.676				2.72160077				79.981	1.886	13.5107430906865	1.23212298622101	2017
ROU	0.5039		1.72342028367043	211695422578.655	27191.6686640868	525044562889.581				5.1508317	3.1	35.7		75.309756097561	1.71	15.4494850378567	17.8817265866248	2017
RUS	1.10656		4.23340736959348	1574199387070.9	26005.979940469	3716765323187.99				5.34388065	0			72.4319512195122	1.62	17.6339713736985	14.2633149894054	2017
RWA		4	1.26467491445117	9253098954.27769	1975.2524530498	23152331373.7078				6.93017101				68.341	4.088	40.1361293138338	2.84976305323087	2017
SAS	0.621568754650504	3.16666666666667	2.50531317645711	3345716338949.23	5769.17534905252	10259980452035.2				3.45934662266094				69.1713119009688	2.41061747795576	28.8210710754699	5.68986465941401	2017
SAU			10.2238481379874	688586244286.512	47309.1322269122	1590219660708.5				7.00368643				74.874	2.373	25.2590610141107	3.20753529655243	2017
SDN		2	3.50716608687275	45021077955.328	4362.57840927293	174257425536.273				6.30497503				64.881	4.469	40.8546242793757	3.53520683416771	2017
SEN		3.5	1.46229905948109	20996564751.5994	3203.9007579397	48020557391.9318				4.06742668				67.38	4.697	43.2363351125906	3.07451900549666	2017
SGP	1.94431		3.14961316480487	341863349989.138	94940.970785297	492395261470.978				4.4177866				83.0951219512195	1.16	12.2124560773127	10.5798994786478	2017
SLB		2.5		1483758906.61054	2665.97858040885	1661727314.95544				4.74138927				72.645	4.434	40.353814781798	3.57242244579342	2017
SLE		3	1.0938168966116	3739577973.23943	1642.60659308554	11938865734.8629				16.6201725				53.895	4.359	41.3565579829024	2.98184277250364	2017
SLV	0.18115		1.05178543005197	24979200000	8454.05819814848	51005491573.6496				7.22756004	1.9	38.8797391618781		72.872	2.059	27.4456233330401	8.10470864225283	2017
SMR				1528630707.49794	58867.0133632425					7.24210215								2017
SOM		2												56.709	6.168	46.7529804110293	2.85368354175379	2017
SRB	0.87353		1.83994934006376	44179055279.8887	16556.3109392827	108625718887.677		8		8.23131752	5.4			75.5390243902439	1.49	15.8258875685363	17.8947516248703	2017
SSA		3.17948717948718	1.20396829628763	1626990301193.13	3733.151117471	3794661711311.49				5.11250845214612				60.8623356410946	4.76968921748838	42.8001383169369	2.96101909344215	2017
SSD		1	2.35453775832203							8.37437344				57.365	4.775	42.0568295727806	3.41576478198637	2017
SSF		3.17948717948718	1.19574135481372	1641784086541.64	3756.58721881502	3826851148424.08				5.11732166660977	41			60.8800023700024	4.76519966437033	42.7689405850802	2.97104937838324	2017
SST		3.1304347826087		480558936881.719	20455.1734442018	796097262241.813				4.89950519701635				69.2790750088796	2.89697134091891	29.2757261320625	5.9441851743795	2017
STP		3.5		375614556.382313	3952.88814723679	816184919.730232				6.46091604	35.6			69.933	4.374	42.8550043701018	2.90744559102608	2017
SUR				3216207914.31281	16372.5796227304	8186673669.56066				6.22976971				71.463	2.443	27.4331458940992	6.8049556876823	2017
SVK	0.88267		1.10193325763504	95494424978.5166	30911.4591315205	164976386582.201		5		6.76883841		16.3		77.1658536585366	1.52	15.3377264634079	15.0810220451917	2017
SVN	1.86581		0.982335150988223	48586603447.6954	36669.6183229333	74415292459.4785		5		8.18941784	0	17.1		81.0292682926829	1.62	14.902181377908	19.0233163840774	2017
SWE	3.39676		1.02407550152065	541018749769.097	52739.0113876719	539469151099.586				10.78592205	0.2	17.7		82.409756097561	1.78	17.495166026983	19.9914163662092	2017
SWZ			1.88699850585322	4402972999.53486	8408.45427175268	8823563716.96902				6.91085625				58.319	3.018	38.3444241446295	4.0078947017483	2017
SXM				1191620111.73184	37914.1229673613	1504505116.06959												2017
SYC			1.43316215978474	1524486800.36049	27242.6560347508	2417588944.33819				4.98940706				74.3	2.41	23.4790184405401	7.42911074695596	2017
SYR														70.967	2.847	31.8295185484893	4.31835461571047	2017
TCA				1022365000	27061.318758188	988204101.829243												2017
TCD		2.5	2.23858924746686	10000395242.1457	1587.03105963951	23520168178.8231				4.40445328				53.712	5.846	47.4005732131307	2.46671833784574	2017
TEA	1.9329796224832	2.89285714285714	1.78024947045547	14807652296163.7	13123.1517922531	26649702280611.8				4.91125925542991				75.0333588983101	1.8760864427214199	20.6276493506852	9.04446843783323	2017
TEC	0.90672767239195	3.2	2.8606543606015	3908497177205.46	21968.8828268956	9794254659838.02				5.34244296757558				73.8945964702111	1.85811205872629	20.3380174282537	12.2830925600835	2017
TGO		4	1.86168152712751	4819949975.26077	1516.52604613004	11687035212.9277				6.02144766				60.489	4.384	41.6375764859374	2.85022720087124	2017
THA	1.00403		1.58392213718507	456294704152.647	17420.5651510671	1151656441215.65				3.83202839	0	17.6		76.683	1.532	17.3538216619869	11.4369639217331	2017
TJK	0.11536	3		7157865188.25222	3089.53020835658	32094206010.1166				7.2288146				70.647	3.606	36.4524133731099	2.98271403520705	2017
TKM				37926285714.2857	14205.0215776646	78393490626.9716				6.93379545				67.956	2.836	30.910314889694	4.27749642346457	2017
TLA	0.718682062395318	3.25	1.21641813446059	5755251917064.24	16034.3327364948	9662014018013.52				8.13942690419026				75.194339577718	2.0574502409095	25.1029289723668	8.016804258327	2017
TLS		2	0.855011484000895	1599338100	3145.48059068332	5555679523.80092				4.33655405				69.007	4.093	38.3023475417009	4.35959390568973	2017
TMN	0.602768151307015	2.5	3.38707641538065	1420124946945.3	10985.8075633962	4046102577983.35				6.75033820732158				73.3901310655417	2.90674512202197	31.024541806527	5.28329250549684	2017
TON		3		460379144.989821	6472.4096611063	686360863.461617				5.05521584				70.701	3.595	35.7830545696974	5.96482283966352	2017
TSA	0.621568754650504	3.16666666666667	2.50531317645711	3345716338949.23	5769.17534905252	10259980452035.2				3.45934662266094				69.1713119009688	2.41061747795576	28.8210710754699	5.68986465941401	2017
TSS		3.17948717948718	1.19574135481372	1641784086541.64	3756.58721881502	3826851148424.09				5.11732166660977				60.8800023700024	4.76519966437033	42.7689405850802	2.97104937838324	2017
TTO	0.09204		0.906067074585507	22474828527.1775	26447.59327228	36883235267.1389				7.02028561				73.245	1.739	20.5385030551443	10.3645870587887	2017
TUN			2.14430210709986	39802430354.6334	10605.2572072707	117404469799.969				7.25768566				76.31	2.219	24.1116258680784	8.05233384204566	2017
TUR	0.96105		2.06525967241573	858988610574.035	28141.1971331589	2252833248104.21		16		4.17974997	0.1			77.161	2.081	25.0027571472864	8.25571138776413	2017
TUV		3		40619251.9926426	3898.06528794469	63389653.6388726				17.72825432								2017
TZA		3.5	1.17937695928482	53320625958.5628	2530.43845346455	131217326623.384				3.63913774	49.4			64.479	4.953	44.3164485313565	2.58366125391209	2017
UGA		3.5	1.2935933645317	30756466548.0543	2074.86024139593	83396734294.2227				6.48715639				62.516	5.095	47.3199381984244	1.92030488414537	2017
UKR	0.44839		2.88440151897159	112190355158.178	11871.1236240918	515944166360.639				7.43332434	0			71.7809756097561	1.374	15.6289572025388	16.1552261547116	2017
UMC	1.52619723727649	3.22727272727273	1.88742501271261	23580671477850.7	15693.986282646	43573182129555.8				5.74662782930175	1.7			75.1185011017659	1.9014115625933	21.2865809172651	9.2418549246087	2017
URY	0.48393		1.95640677715968	59530088537.3307	21324.8460031305	68924690398.7391		19		9.51635647	0.1			77.632	1.983	20.7770319914125	14.7002261801567	2017
